Date,Month,Quarter,City,Total_Deliveries,OnTime_Deliveries,Late_Deliveries,OnTime_Rate_Pct,Avg_Delivery_Time_Min,Avg_Rider_Rating
2024-09-30,Sep,Q3,Jaipur,207,192,14,92.8,24.5,4.78
2024-09-30,Sep,Q3,Lucknow,491,386,104,78.7,21.8,3.96
2024-10-01,Oct,Q4,Mumbai,237,209,27,88.5,38.8,4.82
2024-10-01,Oct,Q4,Delhi,357,331,25,92.8,22.2,4.39
2024-10-01,Oct,Q4,Bangalore,574,464,109,80.9,9.5,3.9
2024-10-01,Oct,Q4,Hyderabad,398,358,39,90.0,29.1,4.29
2024-10-01,Oct,Q4,Chennai,280,254,25,91.0,12.9,4.14
2024-10-01,Oct,Q4,Pune,163,140,22,86.3,15.2,4.18
2024-10-01,Oct,Q4,Kolkata,330,288,41,87.5,13.5,4.23
2024-10-01,Oct,Q4,Ahmedabad,269,226,42,84.1,12.3,4.43
2024-10-01,Oct,Q4,Jaipur,129,121,7,94.3,19.5,4.18
2024-10-01,Oct,Q4,Lucknow,268,244,23,91.3,23.7,4.69
2024-10-02,Oct,Q4,Mumbai,298,255,42,85.7,11.2,4.9
2024-10-02,Oct,Q4,Delhi,592,510,81,86.3,23.7,4.84
2024-10-02,Oct,Q4,Bangalore,355,313,41,88.3,35.3,4.55
2024-10-02,Oct,Q4,Hyderabad,286,261,24,91.6,32.4,4.68
2024-10-02,Oct,Q4,Chennai,187,169,17,90.4,25.3,4.51
2024-10-02,Oct,Q4,Pune,472,404,67,85.6,10.7,4.71
2024-10-02,Oct,Q4,Kolkata,169,146,22,86.7,24.3,4.28
2024-10-02,Oct,Q4,Ahmedabad,470,446,23,95.1,17.0,4.72
2024-10-02,Oct,Q4,Jaipur,224,179,44,80.3,27.3,4.31
2024-10-02,Oct,Q4,Lucknow,195,178,16,91.5,34.0,4.68
2024-10-03,Oct,Q4,Mumbai,517,407,109,78.9,17.6,4.92
2024-10-03,Oct,Q4,Delhi,198,172,25,87.3,36.9,4.09
2024-10-03,Oct,Q4,Bangalore,377,363,13,96.5,40.6,3.98
2024-10-03,Oct,Q4,Hyderabad,493,430,62,87.4,38.1,4.01
2024-10-03,Oct,Q4,Chennai,353,333,19,94.4,27.8,3.87
2024-10-03,Oct,Q4,Pune,233,186,46,80.1,34.8,4.41
2024-10-03,Oct,Q4,Kolkata,518,442,75,85.5,16.3,4.29
2024-10-03,Oct,Q4,Ahmedabad,356,344,11,96.7,37.5,4.86
2024-10-03,Oct,Q4,Jaipur,297,255,41,85.9,35.4,4.19
2024-10-03,Oct,Q4,Lucknow,210,183,26,87.6,11.7,4.24
2024-10-04,Oct,Q4,Mumbai,482,439,42,91.1,20.8,4.8
2024-10-04,Oct,Q4,Delhi,340,310,29,91.2,21.3,4.06
2024-10-04,Oct,Q4,Bangalore,508,424,83,83.5,14.7,4.56
2024-10-04,Oct,Q4,Hyderabad,371,359,11,96.9,41.5,4.42
2024-10-04,Oct,Q4,Chennai,264,228,35,86.6,35.2,4.42
2024-10-04,Oct,Q4,Pune,244,204,39,83.8,17.4,4.87
2024-10-04,Oct,Q4,Kolkata,194,168,25,86.8,29.9,4.98
2024-10-04,Oct,Q4,Ahmedabad,273,235,37,86.1,38.4,4.77
2024-10-04,Oct,Q4,Jaipur,218,207,10,95.0,20.4,4.13
2024-10-04,Oct,Q4,Lucknow,276,246,29,89.3,16.3,3.87
2024-10-05,Oct,Q4,Mumbai,204,166,37,81.6,15.3,4.55
2024-10-05,Oct,Q4,Delhi,522,443,78,84.9,28.2,4.2
2024-10-05,Oct,Q4,Bangalore,311,272,38,87.5,31.8,3.83
2024-10-05,Oct,Q4,Hyderabad,493,396,96,80.5,23.5,4.88
2024-10-05,Oct,Q4,Chennai,207,185,21,89.8,20.9,4.12
2024-10-05,Oct,Q4,Pune,274,264,9,96.6,33.5,3.88
2024-10-05,Oct,Q4,Kolkata,409,390,18,95.5,11.1,4.72
2024-10-05,Oct,Q4,Ahmedabad,329,262,66,79.8,26.3,4.56
2024-10-05,Oct,Q4,Jaipur,375,294,80,78.6,31.6,3.97
2024-10-05,Oct,Q4,Lucknow,293,269,23,91.9,11.9,3.9
2024-10-06,Oct,Q4,Mumbai,167,151,15,90.5,32.4,4.09
2024-10-06,Oct,Q4,Delhi,391,307,83,78.7,16.2,4.49
2024-10-06,Oct,Q4,Bangalore,367,293,73,80.0,31.2,4.2
2024-10-06,Oct,Q4,Hyderabad,563,450,112,80.1,38.0,4.79
2024-10-06,Oct,Q4,Chennai,279,229,49,82.4,41.7,4.61
2024-10-06,Oct,Q4,Pune,109,93,15,85.8,31.0,3.89
2024-10-06,Oct,Q4,Kolkata,404,324,79,80.3,10.8,4.5
2024-10-06,Oct,Q4,Ahmedabad,528,438,89,83.1,22.6,4.24
2024-10-06,Oct,Q4,Jaipur,291,275,15,94.8,41.2,4.12
2024-10-06,Oct,Q4,Lucknow,368,344,23,93.7,36.1,4.18
2024-10-07,Oct,Q4,Mumbai,244,200,43,82.0,32.9,4.5
2024-10-07,Oct,Q4,Delhi,450,387,63,86.0,36.0,4.24
2024-10-07,Oct,Q4,Bangalore,551,463,87,84.2,10.1,4.73
2024-10-07,Oct,Q4,Hyderabad,498,450,47,90.4,17.5,4.69
2024-10-07,Oct,Q4,Chennai,506,404,101,79.9,32.7,4.1
2024-10-07,Oct,Q4,Pune,270,256,13,95.0,27.5,3.87
2024-10-07,Oct,Q4,Kolkata,322,267,54,83.2,27.4,4.32
2024-10-07,Oct,Q4,Ahmedabad,392,339,52,86.6,13.2,4.39
2024-10-07,Oct,Q4,Jaipur,524,465,58,88.8,9.3,4.61
2024-10-07,Oct,Q4,Lucknow,441,414,26,93.9,27.3,4.65
2024-10-08,Oct,Q4,Mumbai,232,197,34,85.0,29.6,4.27
2024-10-08,Oct,Q4,Delhi,363,301,61,83.0,18.0,4.55
2024-10-08,Oct,Q4,Bangalore,396,343,52,86.8,24.1,4.09
2024-10-08,Oct,Q4,Hyderabad,344,314,29,91.4,41.3,3.83
2024-10-08,Oct,Q4,Chennai,440,363,77,82.5,13.1,3.95
2024-10-08,Oct,Q4,Pune,142,116,25,82.2,41.5,3.84
2024-10-08,Oct,Q4,Kolkata,240,209,30,87.4,9.3,4.43
2024-10-08,Oct,Q4,Ahmedabad,484,383,100,79.3,41.7,4.22
2024-10-08,Oct,Q4,Jaipur,574,479,94,83.5,9.9,4.27
2024-10-08,Oct,Q4,Lucknow,382,341,40,89.5,19.4,3.94
2024-10-09,Oct,Q4,Mumbai,239,227,11,95.2,25.9,4.58
2024-10-09,Oct,Q4,Delhi,249,199,49,80.0,29.0,4.14
2024-10-09,Oct,Q4,Bangalore,347,293,53,84.6,33.4,4.38
2024-10-09,Oct,Q4,Hyderabad,113,88,24,78.3,19.8,4.34
2024-10-09,Oct,Q4,Chennai,304,263,40,86.6,19.3,4.8
2024-10-09,Oct,Q4,Pune,323,267,55,82.8,41.6,4.15
2024-10-09,Oct,Q4,Kolkata,238,230,7,96.7,9.9,4.4
2024-10-09,Oct,Q4,Ahmedabad,509,439,69,86.4,26.2,3.89
2024-10-09,Oct,Q4,Jaipur,548,447,100,81.7,33.7,4.68
2024-10-09,Oct,Q4,Lucknow,561,517,43,92.3,35.5,4.35
2024-10-10,Oct,Q4,Mumbai,300,289,10,96.6,27.0,4.77
2024-10-10,Oct,Q4,Delhi,121,100,20,82.8,28.5,4.8
2024-10-10,Oct,Q4,Bangalore,414,383,30,92.6,28.1,4.92
2024-10-10,Oct,Q4,Hyderabad,314,258,55,82.2,22.9,4.79
2024-10-10,Oct,Q4,Chennai,504,458,45,90.9,24.4,4.56
2024-10-10,Oct,Q4,Pune,452,364,87,80.7,19.8,3.85
2024-10-10,Oct,Q4,Kolkata,382,364,17,95.5,41.2,4.98
2024-10-10,Oct,Q4,Ahmedabad,278,254,23,91.6,10.7,4.3
2024-10-10,Oct,Q4,Jaipur,163,131,31,80.9,39.3,4.21
2024-10-10,Oct,Q4,Lucknow,587,469,117,80.0,21.7,4.05
2024-10-11,Oct,Q4,Mumbai,359,306,52,85.3,19.2,4.43
2024-10-11,Oct,Q4,Delhi,477,430,46,90.2,21.6,4.51
2024-10-11,Oct,Q4,Bangalore,407,341,65,84.0,17.0,4.2
2024-10-11,Oct,Q4,Hyderabad,138,121,16,88.0,28.0,4.93
2024-10-11,Oct,Q4,Chennai,261,251,9,96.5,33.6,4.76
2024-10-11,Oct,Q4,Pune,191,178,12,93.3,28.4,4.5
2024-10-11,Oct,Q4,Kolkata,340,325,14,95.6,22.5,4.8
2024-10-11,Oct,Q4,Ahmedabad,150,126,23,84.4,30.3,4.13
2024-10-11,Oct,Q4,Jaipur,547,487,59,89.2,32.5,4.81
2024-10-11,Oct,Q4,Lucknow,110,97,12,88.2,14.5,4.54
2024-10-12,Oct,Q4,Mumbai,274,217,56,79.2,13.1,4.95
2024-10-12,Oct,Q4,Delhi,526,508,17,96.7,31.8,4.55
2024-10-12,Oct,Q4,Bangalore,462,448,13,97.0,18.0,4.94
2024-10-12,Oct,Q4,Hyderabad,598,537,60,89.9,31.6,4.72
2024-10-12,Oct,Q4,Chennai,167,141,25,84.5,10.5,4.14
2024-10-12,Oct,Q4,Pune,497,388,108,78.1,12.5,4.82
2024-10-12,Oct,Q4,Kolkata,264,250,13,94.8,18.8,4.44
2024-10-12,Oct,Q4,Ahmedabad,529,457,71,86.5,28.7,4.69
2024-10-12,Oct,Q4,Jaipur,512,410,101,80.1,23.1,4.98
2024-10-12,Oct,Q4,Lucknow,358,293,64,81.9,36.4,4.91
2024-10-13,Oct,Q4,Mumbai,312,271,40,87.1,37.0,4.69
2024-10-13,Oct,Q4,Delhi,367,335,31,91.3,14.6,4.45
2024-10-13,Oct,Q4,Bangalore,510,422,87,82.8,15.4,4.19
2024-10-13,Oct,Q4,Hyderabad,277,244,32,88.3,23.1,4.46
2024-10-13,Oct,Q4,Chennai,577,532,44,92.3,25.1,4.46
2024-10-13,Oct,Q4,Pune,166,136,29,82.5,22.0,4.34
2024-10-13,Oct,Q4,Kolkata,539,440,98,81.8,37.1,4.76
2024-10-13,Oct,Q4,Ahmedabad,136,108,27,79.6,41.2,4.68
2024-10-13,Oct,Q4,Jaipur,538,451,86,84.0,30.6,4.01
2024-10-13,Oct,Q4,Lucknow,137,112,24,82.4,11.8,4.56
2024-10-14,Oct,Q4,Mumbai,343,301,41,87.9,13.8,4.58
2024-10-14,Oct,Q4,Delhi,216,171,44,79.3,12.6,4.9
2024-10-14,Oct,Q4,Bangalore,250,216,34,86.4,30.2,4.47
2024-10-14,Oct,Q4,Hyderabad,397,383,13,96.7,29.5,4.07
2024-10-14,Oct,Q4,Chennai,162,144,17,89.2,10.3,4.88
2024-10-14,Oct,Q4,Pune,418,405,12,97.0,12.6,4.34
2024-10-14,Oct,Q4,Kolkata,475,389,85,82.1,29.6,4.75
2024-10-14,Oct,Q4,Ahmedabad,309,292,16,94.6,16.7,4.39
2024-10-14,Oct,Q4,Jaipur,145,113,31,78.4,24.1,4.26
2024-10-14,Oct,Q4,Lucknow,404,362,41,89.8,40.8,4.46
2024-10-15,Oct,Q4,Mumbai,206,188,17,91.4,26.3,4.01
2024-10-15,Oct,Q4,Delhi,139,130,8,93.6,25.9,4.89
2024-10-15,Oct,Q4,Bangalore,487,429,57,88.2,21.8,4.21
2024-10-15,Oct,Q4,Hyderabad,131,110,20,84.2,17.0,4.96
2024-10-15,Oct,Q4,Chennai,127,114,12,90.2,20.5,4.47
2024-10-15,Oct,Q4,Pune,542,459,82,84.8,15.3,4.76
2024-10-15,Oct,Q4,Kolkata,465,396,68,85.2,26.1,4.27
2024-10-15,Oct,Q4,Ahmedabad,249,237,11,95.3,34.0,4.58
2024-10-15,Oct,Q4,Jaipur,468,432,35,92.5,37.7,4.17
2024-10-15,Oct,Q4,Lucknow,535,501,33,93.7,18.6,4.67
2024-10-16,Oct,Q4,Mumbai,564,457,106,81.1,24.0,3.81
2024-10-16,Oct,Q4,Delhi,153,132,20,86.6,30.0,4.06
2024-10-16,Oct,Q4,Bangalore,115,110,4,95.7,22.0,4.87
2024-10-16,Oct,Q4,Hyderabad,217,185,31,85.4,38.8,4.56
2024-10-16,Oct,Q4,Chennai,553,520,32,94.1,14.5,4.88
2024-10-16,Oct,Q4,Pune,207,162,44,78.5,41.6,4.75
2024-10-16,Oct,Q4,Kolkata,342,302,39,88.5,29.6,4.95
2024-10-16,Oct,Q4,Ahmedabad,307,243,63,79.3,23.6,4.74
2024-10-16,Oct,Q4,Jaipur,544,505,38,93.0,15.2,4.61
2024-10-16,Oct,Q4,Lucknow,192,168,24,87.5,9.2,3.85
2024-10-17,Oct,Q4,Mumbai,529,507,21,96.0,15.8,4.38
2024-10-17,Oct,Q4,Delhi,413,337,75,81.7,10.6,4.37
2024-10-17,Oct,Q4,Bangalore,478,456,21,95.5,23.1,4.01
2024-10-17,Oct,Q4,Hyderabad,110,90,19,82.0,11.8,3.95
2024-10-17,Oct,Q4,Chennai,186,180,5,96.9,40.0,4.1
2024-10-17,Oct,Q4,Pune,279,221,57,79.4,14.6,4.04
2024-10-17,Oct,Q4,Kolkata,452,399,52,88.4,39.2,4.78
2024-10-17,Oct,Q4,Ahmedabad,404,333,70,82.6,18.3,4.7
2024-10-17,Oct,Q4,Jaipur,521,500,20,96.0,35.6,3.98
2024-10-17,Oct,Q4,Lucknow,179,147,31,82.4,29.3,4.17
2024-10-18,Oct,Q4,Mumbai,383,300,82,78.5,15.7,4.46
2024-10-18,Oct,Q4,Delhi,545,473,71,86.9,40.4,4.97
2024-10-18,Oct,Q4,Bangalore,461,400,60,86.9,28.5,3.94
2024-10-18,Oct,Q4,Hyderabad,281,235,45,83.7,30.5,3.83
2024-10-18,Oct,Q4,Chennai,297,242,54,81.8,26.6,4.13
2024-10-18,Oct,Q4,Pune,331,279,51,84.4,33.3,3.82
2024-10-18,Oct,Q4,Kolkata,255,233,21,91.4,23.0,4.47
2024-10-18,Oct,Q4,Ahmedabad,280,219,60,78.4,26.3,4.18
2024-10-18,Oct,Q4,Jaipur,594,547,46,92.1,29.3,4.21
2024-10-18,Oct,Q4,Lucknow,265,230,34,86.9,20.5,4.35
2024-10-19,Oct,Q4,Mumbai,509,493,15,97.0,22.4,4.47
2024-10-19,Oct,Q4,Delhi,199,182,16,91.5,37.3,4.42
2024-10-19,Oct,Q4,Bangalore,576,492,83,85.5,39.8,4.75
2024-10-19,Oct,Q4,Hyderabad,185,145,39,78.8,41.1,4.79
2024-10-19,Oct,Q4,Chennai,363,337,25,93.0,9.0,4.65
2024-10-19,Oct,Q4,Pune,537,427,109,79.7,11.9,4.49
2024-10-19,Oct,Q4,Kolkata,461,408,52,88.7,23.1,4.0
2024-10-19,Oct,Q4,Ahmedabad,563,461,101,81.9,39.8,4.88
2024-10-19,Oct,Q4,Jaipur,113,98,14,87.0,18.0,4.27
2024-10-19,Oct,Q4,Lucknow,439,397,41,90.6,36.3,4.77
2024-10-20,Oct,Q4,Mumbai,362,316,45,87.4,10.4,4.1
2024-10-20,Oct,Q4,Delhi,531,462,68,87.1,19.6,4.79
2024-10-20,Oct,Q4,Bangalore,300,246,53,82.1,39.6,4.85
2024-10-20,Oct,Q4,Hyderabad,140,117,22,83.8,35.4,4.45
2024-10-20,Oct,Q4,Chennai,205,161,43,78.7,14.2,3.83
2024-10-20,Oct,Q4,Pune,421,392,28,93.2,40.9,4.94
2024-10-20,Oct,Q4,Kolkata,122,104,17,85.5,21.3,3.96
2024-10-20,Oct,Q4,Ahmedabad,276,267,8,97.0,9.9,4.63
2024-10-20,Oct,Q4,Jaipur,328,305,22,93.1,32.7,4.81
2024-10-20,Oct,Q4,Lucknow,543,435,107,80.2,11.0,4.58
2024-10-21,Oct,Q4,Mumbai,297,232,64,78.4,9.5,4.01
2024-10-21,Oct,Q4,Delhi,504,481,22,95.5,10.5,4.88
2024-10-21,Oct,Q4,Bangalore,492,454,37,92.4,9.1,4.83
2024-10-21,Oct,Q4,Hyderabad,449,432,16,96.4,24.0,4.78
2024-10-21,Oct,Q4,Chennai,445,431,13,96.9,25.8,4.83
2024-10-21,Oct,Q4,Pune,541,504,36,93.3,13.3,4.2
2024-10-21,Oct,Q4,Kolkata,168,157,10,93.6,13.0,4.15
2024-10-21,Oct,Q4,Ahmedabad,429,392,36,91.5,22.3,4.7
2024-10-21,Oct,Q4,Jaipur,302,280,21,92.9,28.2,4.98
2024-10-21,Oct,Q4,Lucknow,310,243,66,78.4,14.9,4.02
2024-10-22,Oct,Q4,Mumbai,385,304,80,79.2,14.2,4.54
2024-10-22,Oct,Q4,Delhi,130,110,19,85.0,33.7,3.91
2024-10-22,Oct,Q4,Bangalore,368,330,37,89.8,11.7,4.21
2024-10-22,Oct,Q4,Hyderabad,300,274,25,91.4,28.5,4.89
2024-10-22,Oct,Q4,Chennai,325,312,13,96.0,27.0,4.21
2024-10-22,Oct,Q4,Pune,246,222,23,90.3,22.5,4.48
2024-10-22,Oct,Q4,Kolkata,323,264,58,82.0,10.1,4.86
2024-10-22,Oct,Q4,Ahmedabad,415,340,74,82.0,27.6,3.9
2024-10-22,Oct,Q4,Jaipur,429,387,41,90.4,41.8,4.14
2024-10-22,Oct,Q4,Lucknow,415,398,16,96.1,14.7,4.57
2024-10-23,Oct,Q4,Mumbai,351,322,28,91.9,9.4,4.56
2024-10-23,Oct,Q4,Delhi,500,402,97,80.4,19.8,4.32
2024-10-23,Oct,Q4,Bangalore,592,534,57,90.3,12.2,4.11
2024-10-23,Oct,Q4,Hyderabad,307,252,54,82.4,30.8,3.92
2024-10-23,Oct,Q4,Chennai,121,96,24,79.7,32.3,4.96
2024-10-23,Oct,Q4,Pune,490,427,62,87.3,12.5,4.3
2024-10-23,Oct,Q4,Kolkata,529,432,96,81.8,13.9,4.68
2024-10-23,Oct,Q4,Ahmedabad,114,94,19,83.1,12.9,3.84
2024-10-23,Oct,Q4,Jaipur,133,118,14,88.9,38.7,4.44
2024-10-23,Oct,Q4,Lucknow,477,460,16,96.6,35.6,3.82
2024-10-24,Oct,Q4,Mumbai,374,358,15,95.9,23.1,4.97
2024-10-24,Oct,Q4,Delhi,339,272,66,80.4,37.3,4.27
2024-10-24,Oct,Q4,Bangalore,202,185,16,91.7,20.1,4.52
2024-10-24,Oct,Q4,Hyderabad,479,389,89,81.3,30.1,4.15
2024-10-24,Oct,Q4,Chennai,197,168,28,85.4,27.1,3.81
2024-10-24,Oct,Q4,Pune,116,105,10,90.9,9.0,4.58
2024-10-24,Oct,Q4,Kolkata,146,137,8,94.1,14.3,3.97
2024-10-24,Oct,Q4,Ahmedabad,350,326,23,93.3,30.0,4.61
2024-10-24,Oct,Q4,Jaipur,223,210,12,94.3,23.5,3.84
2024-10-24,Oct,Q4,Lucknow,476,416,59,87.5,18.5,4.16
2024-10-25,Oct,Q4,Mumbai,382,367,14,96.2,24.8,4.54
2024-10-25,Oct,Q4,Delhi,598,563,34,94.3,20.4,4.68
2024-10-25,Oct,Q4,Bangalore,544,499,44,91.9,38.9,4.34
2024-10-25,Oct,Q4,Hyderabad,400,370,29,92.6,23.8,4.59
2024-10-25,Oct,Q4,Chennai,395,369,25,93.5,32.5,4.19
2024-10-25,Oct,Q4,Pune,180,143,36,79.5,38.0,4.68
2024-10-25,Oct,Q4,Kolkata,514,462,51,89.9,15.4,4.49
2024-10-25,Oct,Q4,Ahmedabad,325,268,56,82.5,9.3,4.14
2024-10-25,Oct,Q4,Jaipur,169,149,19,88.3,31.7,4.05
2024-10-25,Oct,Q4,Lucknow,481,382,98,79.6,26.9,3.84
2024-10-26,Oct,Q4,Mumbai,125,99,25,79.6,23.3,4.44
2024-10-26,Oct,Q4,Delhi,542,455,86,84.0,34.5,4.29
2024-10-26,Oct,Q4,Bangalore,154,140,13,91.2,27.6,4.49
2024-10-26,Oct,Q4,Hyderabad,119,104,14,87.5,34.5,4.22
2024-10-26,Oct,Q4,Chennai,537,501,35,93.3,36.1,4.95
2024-10-26,Oct,Q4,Pune,443,400,42,90.5,39.9,4.58
2024-10-26,Oct,Q4,Kolkata,387,375,11,97.0,19.9,4.64
2024-10-26,Oct,Q4,Ahmedabad,176,162,13,92.2,35.4,4.23
2024-10-26,Oct,Q4,Jaipur,375,330,44,88.2,33.0,4.75
2024-10-26,Oct,Q4,Lucknow,108,93,14,86.6,12.4,4.41
2024-10-27,Oct,Q4,Mumbai,133,114,18,86.1,16.3,3.84
2024-10-27,Oct,Q4,Delhi,325,265,59,81.8,21.3,4.1
2024-10-27,Oct,Q4,Bangalore,334,311,22,93.3,9.5,4.52
2024-10-27,Oct,Q4,Hyderabad,212,190,21,89.9,24.2,4.63
2024-10-27,Oct,Q4,Chennai,476,419,56,88.1,34.0,4.55
2024-10-27,Oct,Q4,Pune,433,361,71,83.6,34.8,4.53
2024-10-27,Oct,Q4,Kolkata,220,204,15,93.0,23.5,4.11
2024-10-27,Oct,Q4,Ahmedabad,353,308,44,87.3,29.8,4.75
2024-10-27,Oct,Q4,Jaipur,297,275,21,92.7,31.1,4.47
2024-10-27,Oct,Q4,Lucknow,500,429,70,85.9,20.0,4.27
2024-10-28,Oct,Q4,Mumbai,455,429,25,94.4,29.9,3.98
2024-10-28,Oct,Q4,Delhi,133,116,16,87.9,20.2,4.71
2024-10-28,Oct,Q4,Bangalore,191,182,8,95.7,12.9,4.89
2024-10-28,Oct,Q4,Hyderabad,572,450,121,78.8,32.1,4.96
2024-10-28,Oct,Q4,Chennai,336,286,49,85.4,15.8,4.98
2024-10-28,Oct,Q4,Pune,374,323,50,86.6,9.1,4.68
2024-10-28,Oct,Q4,Kolkata,271,232,38,85.8,33.8,3.9
2024-10-28,Oct,Q4,Ahmedabad,208,181,26,87.2,17.3,4.04
2024-10-28,Oct,Q4,Jaipur,320,256,63,80.3,23.6,4.82
2024-10-28,Oct,Q4,Lucknow,287,231,55,80.6,33.4,4.16
2024-10-29,Oct,Q4,Mumbai,316,294,21,93.2,26.1,4.53
2024-10-29,Oct,Q4,Delhi,559,438,120,78.5,27.2,3.95
2024-10-29,Oct,Q4,Bangalore,334,313,20,94.0,17.4,3.99
2024-10-29,Oct,Q4,Hyderabad,164,143,20,87.5,12.0,4.53
2024-10-29,Oct,Q4,Chennai,110,86,23,78.7,40.2,4.43
2024-10-29,Oct,Q4,Pune,224,213,10,95.2,32.6,4.41
2024-10-29,Oct,Q4,Kolkata,599,502,96,83.9,33.8,4.35
2024-10-29,Oct,Q4,Ahmedabad,202,159,42,78.9,10.8,4.31
2024-10-29,Oct,Q4,Jaipur,240,196,43,81.8,38.3,3.98
2024-10-29,Oct,Q4,Lucknow,256,200,55,78.4,38.7,4.13
2024-10-30,Oct,Q4,Mumbai,105,91,13,87.5,18.3,4.66
2024-10-30,Oct,Q4,Delhi,205,184,20,89.9,22.8,4.25
2024-10-30,Oct,Q4,Bangalore,297,254,42,85.6,16.2,4.59
2024-10-30,Oct,Q4,Hyderabad,500,428,71,85.7,17.6,4.53
2024-10-30,Oct,Q4,Chennai,218,198,19,91.0,10.6,4.48
2024-10-30,Oct,Q4,Pune,320,256,63,80.3,13.5,4.48
2024-10-30,Oct,Q4,Kolkata,295,237,57,80.6,35.3,4.24
2024-10-30,Oct,Q4,Ahmedabad,198,157,40,79.7,23.0,4.59
2024-10-30,Oct,Q4,Jaipur,374,311,62,83.4,21.9,3.86
2024-10-30,Oct,Q4,Lucknow,597,559,37,93.8,16.1,4.47
2024-10-31,Oct,Q4,Mumbai,545,451,93,82.9,30.1,4.18
2024-10-31,Oct,Q4,Delhi,401,369,31,92.2,17.9,4.37
2024-10-31,Oct,Q4,Bangalore,549,468,80,85.3,12.2,4.17
2024-10-31,Oct,Q4,Hyderabad,258,239,18,93.0,10.6,4.06
2024-10-31,Oct,Q4,Chennai,279,251,27,90.1,21.0,3.87
2024-10-31,Oct,Q4,Pune,433,352,80,81.4,22.7,4.12
2024-10-31,Oct,Q4,Kolkata,453,405,47,89.6,10.3,3.88
2024-10-31,Oct,Q4,Ahmedabad,501,448,52,89.5,14.5,3.9
2024-10-31,Oct,Q4,Jaipur,272,215,56,79.4,41.0,3.9
2024-10-31,Oct,Q4,Lucknow,151,144,6,96.0,15.6,3.99
2024-11-01,Nov,Q4,Mumbai,552,513,38,93.1,33.4,4.86
2024-11-01,Nov,Q4,Delhi,332,311,20,93.8,30.5,4.09
2024-11-01,Nov,Q4,Bangalore,317,272,44,86.0,23.8,4.53
2024-11-01,Nov,Q4,Hyderabad,346,273,72,79.1,27.9,4.92
2024-11-01,Nov,Q4,Chennai,530,458,71,86.5,37.7,4.87
2024-11-01,Nov,Q4,Pune,330,298,31,90.5,12.9,4.14
2024-11-01,Nov,Q4,Kolkata,595,549,45,92.4,40.7,4.95
2024-11-01,Nov,Q4,Ahmedabad,380,303,76,79.9,18.1,4.44
2024-11-01,Nov,Q4,Jaipur,524,501,22,95.7,16.5,4.23
2024-11-01,Nov,Q4,Lucknow,459,408,50,89.0,26.9,4.26
2024-11-02,Nov,Q4,Mumbai,460,422,37,91.8,26.4,4.28
2024-11-02,Nov,Q4,Delhi,550,531,18,96.7,19.1,4.12
2024-11-02,Nov,Q4,Bangalore,249,205,43,82.6,41.7,4.1
2024-11-02,Nov,Q4,Hyderabad,230,185,44,80.6,10.4,4.61
2024-11-02,Nov,Q4,Chennai,460,427,32,92.9,24.4,4.33
2024-11-02,Nov,Q4,Pune,320,275,44,86.0,19.9,4.83
2024-11-02,Nov,Q4,Kolkata,587,469,117,79.9,37.6,4.38
2024-11-02,Nov,Q4,Ahmedabad,293,255,37,87.3,23.0,4.38
2024-11-02,Nov,Q4,Jaipur,183,158,24,86.5,39.2,4.4
2024-11-02,Nov,Q4,Lucknow,497,431,65,86.8,19.2,3.91
2024-11-03,Nov,Q4,Mumbai,489,407,81,83.4,37.2,3.99
2024-11-03,Nov,Q4,Delhi,575,535,39,93.2,22.2,4.06
2024-11-03,Nov,Q4,Bangalore,599,530,68,88.6,41.5,4.91
2024-11-03,Nov,Q4,Hyderabad,282,242,39,86.1,13.6,4.18
2024-11-03,Nov,Q4,Chennai,438,399,38,91.2,16.6,4.8
2024-11-03,Nov,Q4,Pune,203,185,17,91.3,10.4,4.55
2024-11-03,Nov,Q4,Kolkata,279,237,41,85.1,27.9,4.32
2024-11-03,Nov,Q4,Ahmedabad,551,440,110,80.0,24.8,4.21
2024-11-03,Nov,Q4,Jaipur,493,424,68,86.1,38.3,3.84
2024-11-03,Nov,Q4,Lucknow,519,479,39,92.4,26.5,4.35
2024-11-04,Nov,Q4,Mumbai,459,428,30,93.3,15.4,3.98
2024-11-04,Nov,Q4,Delhi,600,535,64,89.3,39.1,4.65
2024-11-04,Nov,Q4,Bangalore,524,446,77,85.3,35.3,3.85
2024-11-04,Nov,Q4,Hyderabad,285,269,15,94.4,20.6,4.37
2024-11-04,Nov,Q4,Chennai,581,538,42,92.6,28.6,4.1
2024-11-04,Nov,Q4,Pune,587,565,21,96.3,30.0,4.76
2024-11-04,Nov,Q4,Kolkata,585,534,50,91.3,17.1,4.2
2024-11-04,Nov,Q4,Ahmedabad,578,495,82,85.8,36.5,4.98
2024-11-04,Nov,Q4,Jaipur,479,375,103,78.3,15.1,4.53
2024-11-04,Nov,Q4,Lucknow,348,279,68,80.2,26.2,4.33
2024-11-05,Nov,Q4,Mumbai,492,453,38,92.2,30.8,4.14
2024-11-05,Nov,Q4,Delhi,390,352,37,90.4,29.7,4.96
2024-11-05,Nov,Q4,Bangalore,235,202,32,86.1,30.9,4.52
2024-11-05,Nov,Q4,Hyderabad,519,499,19,96.3,21.1,4.46
2024-11-05,Nov,Q4,Chennai,224,185,38,82.6,29.5,4.37
