Customer_ID,City,Age_Group,Gender,Segment,Total_Orders,Lifetime_Value,Avg_Order_Value,Preferred_Category,NPS_Score
CUST04301,Hyderabad,25-34,Male,New,1,460.56,460.56,Frozen Food,1
CUST04302,Delhi,35-44,Female,Regular,18,15951.55,886.2,Bakery,4
CUST04303,Mumbai,25-34,Male,Regular,20,6340.62,317.03,Bakery,7
CUST04304,Delhi,45-54,Female,Regular,8,2874.74,359.34,Bakery,8
CUST04305,Ahmedabad,18-24,Male,Premium,56,20014.22,357.4,Fruits & Veg,5
CUST04306,Lucknow,25-34,Female,Regular,10,2367.57,236.76,Dairy & Breakfast,2
CUST04307,Mumbai,25-34,Female,Regular,10,2611.77,261.18,Meat & Seafood,1
CUST04308,Mumbai,35-44,Female,Regular,14,3517.2,251.23,Bakery,7
CUST04309,Hyderabad,55+,Male,New,1,781.82,781.82,Cleaning,4
CUST04310,Pune,35-44,Female,Regular,4,1889.48,472.37,Bakery,1
CUST04311,Chennai,18-24,Female,Churned,4,2666.91,666.73,Beverages,10
CUST04312,Pune,25-34,Male,New,1,427.25,427.25,Baby Care,5
CUST04313,Jaipur,18-24,Female,Churned,2,1329.1,664.55,Beverages,6
CUST04314,Hyderabad,55+,Female,Regular,19,14787.07,778.27,Personal Care,8
CUST04315,Ahmedabad,45-54,Male,Regular,7,1608.65,229.81,Dairy & Breakfast,6
CUST04316,Delhi,45-54,Male,Regular,17,12585.76,740.34,Frozen Food,4
CUST04317,Mumbai,35-44,Female,New,2,1209.02,604.51,Dairy & Breakfast,1
CUST04318,Bangalore,25-34,Male,Regular,16,11553.46,722.09,Cleaning,7
CUST04319,Chennai,18-24,Male,Regular,10,5947.84,594.78,Cleaning,5
CUST04320,Chennai,35-44,Male,Premium,78,68233.61,874.79,Snacks & Munchies,7
CUST04321,Kolkata,18-24,Female,Churned,1,399.99,399.99,Snacks & Munchies,3
CUST04322,Bangalore,25-34,Female,Regular,6,3011.2,501.87,Bakery,4
CUST04323,Delhi,35-44,Female,Regular,4,2021.83,505.46,Meat & Seafood,3
CUST04324,Ahmedabad,25-34,Female,New,1,337.31,337.31,Dairy & Breakfast,6
CUST04325,Mumbai,18-24,Male,Premium,52,40180.78,772.71,Frozen Food,5
CUST04326,Pune,25-34,Female,Regular,5,2082.28,416.46,Personal Care,1
CUST04327,Hyderabad,18-24,Female,Regular,17,13878.35,816.37,Dairy & Breakfast,2
CUST04328,Bangalore,35-44,Male,Regular,12,2575.32,214.61,Bakery,2
CUST04329,Delhi,25-34,Female,New,2,874.8,437.4,Snacks & Munchies,5
CUST04330,Ahmedabad,18-24,Male,Regular,4,2169.31,542.33,Beverages,2
CUST04331,Mumbai,55+,Female,Premium,64,44313.02,692.39,Frozen Food,9
CUST04332,Chennai,35-44,Male,Regular,13,8537.08,656.7,Personal Care,4
CUST04333,Chennai,18-24,Male,New,2,693.14,346.57,Frozen Food,3
CUST04334,Chennai,25-34,Female,Premium,79,52559.27,665.31,Personal Care,8
CUST04335,Pune,35-44,Female,Churned,2,959.43,479.71,Bakery,4
CUST04336,Delhi,25-34,Male,Regular,19,11440.79,602.15,Meat & Seafood,8
CUST04337,Mumbai,35-44,Male,New,1,653.12,653.12,Beverages,8
CUST04338,Hyderabad,55+,Female,Premium,80,57297.97,716.22,Cleaning,1
CUST04339,Bangalore,25-34,Male,Regular,4,3494.42,873.61,Frozen Food,2
CUST04340,Ahmedabad,45-54,Female,Premium,69,26854.27,389.19,Bakery,6
CUST04341,Jaipur,25-34,Female,Churned,3,2526.46,842.15,Frozen Food,10
CUST04342,Kolkata,35-44,Male,Regular,16,7401.06,462.57,Fruits & Veg,6
CUST04343,Chennai,25-34,Female,New,3,1547.41,515.8,Personal Care,8
CUST04344,Hyderabad,35-44,Male,Premium,79,57271.47,724.96,Dairy & Breakfast,7
CUST04345,Mumbai,45-54,Male,New,1,824.07,824.07,Personal Care,4
CUST04346,Bangalore,45-54,Male,New,1,375.44,375.44,Fruits & Veg,7
CUST04347,Mumbai,25-34,Female,New,3,2626.85,875.62,Meat & Seafood,8
CUST04348,Kolkata,25-34,Female,Premium,40,16563.89,414.1,Personal Care,1
CUST04349,Delhi,18-24,Male,New,1,864.59,864.59,Dairy & Breakfast,3
CUST04350,Pune,18-24,Male,Regular,10,2772.86,277.29,Fruits & Veg,8
CUST04351,Chennai,25-34,Male,Regular,16,11284.5,705.28,Baby Care,8
CUST04352,Kolkata,18-24,Male,Regular,10,3313.43,331.34,Beverages,2
CUST04353,Mumbai,55+,Male,New,1,346.62,346.62,Meat & Seafood,3
CUST04354,Mumbai,18-24,Male,New,1,630.49,630.49,Snacks & Munchies,2
CUST04355,Chennai,18-24,Female,New,3,1613.59,537.86,Baby Care,8
CUST04356,Hyderabad,55+,Male,Regular,13,8679.83,667.68,Personal Care,7
CUST04357,Delhi,18-24,Male,Regular,18,6560.21,364.46,Frozen Food,1
CUST04358,Pune,45-54,Female,Regular,13,11212.19,862.48,Bakery,1
CUST04359,Pune,35-44,Female,Premium,71,51206.96,721.22,Cleaning,9
CUST04360,Bangalore,35-44,Male,Premium,36,21999.9,611.11,Frozen Food,6
CUST04361,Chennai,25-34,Female,Premium,65,18519.03,284.91,Beverages,10
CUST04362,Delhi,35-44,Male,New,1,896.49,896.49,Personal Care,8
CUST04363,Jaipur,18-24,Male,Premium,21,4279.98,203.81,Meat & Seafood,3
CUST04364,Bangalore,18-24,Female,Premium,27,21056.01,779.85,Bakery,10
CUST04365,Mumbai,18-24,Male,Churned,4,3014.54,753.63,Beverages,8
CUST04366,Bangalore,25-34,Female,Premium,76,27210.19,358.03,Bakery,5
CUST04367,Hyderabad,35-44,Female,Regular,19,6689.22,352.06,Frozen Food,1
CUST04368,Bangalore,35-44,Female,Churned,5,3618.62,723.72,Baby Care,2
CUST04369,Ahmedabad,25-34,Male,New,3,2256.03,752.01,Beverages,7
CUST04370,Mumbai,35-44,Male,New,2,1657.72,828.86,Meat & Seafood,8
CUST04371,Delhi,25-34,Female,New,2,531.78,265.89,Meat & Seafood,3
CUST04372,Bangalore,35-44,Female,Premium,31,10919.45,352.24,Fruits & Veg,3
CUST04373,Delhi,18-24,Female,New,2,600.09,300.05,Dairy & Breakfast,7
CUST04374,Mumbai,25-34,Female,New,2,499.71,249.85,Meat & Seafood,4
CUST04375,Mumbai,25-34,Male,New,3,2412.04,804.01,Fruits & Veg,7
CUST04376,Kolkata,25-34,Female,Regular,17,8688.98,511.12,Personal Care,5
CUST04377,Mumbai,25-34,Male,Regular,8,5793.76,724.22,Cleaning,5
CUST04378,Hyderabad,35-44,Male,New,1,836.83,836.83,Dairy & Breakfast,4
CUST04379,Delhi,25-34,Female,Regular,15,12505.56,833.7,Personal Care,2
CUST04380,Delhi,25-34,Female,New,2,626.7,313.35,Baby Care,4
CUST04381,Delhi,45-54,Female,New,1,668.6,668.6,Snacks & Munchies,10
CUST04382,Bangalore,25-34,Male,Regular,10,2154.09,215.41,Frozen Food,2
CUST04383,Kolkata,25-34,Male,New,3,1350.23,450.08,Meat & Seafood,6
CUST04384,Mumbai,55+,Female,Premium,51,27597.93,541.14,Cleaning,4
CUST04385,Mumbai,35-44,Female,Churned,4,1197.26,299.31,Snacks & Munchies,2
CUST04386,Delhi,55+,Male,New,1,765.11,765.11,Dairy & Breakfast,5
CUST04387,Bangalore,25-34,Male,Regular,14,12533.95,895.28,Frozen Food,6
CUST04388,Delhi,35-44,Female,New,1,488.49,488.49,Bakery,10
CUST04389,Bangalore,45-54,Female,Regular,16,6412.68,400.79,Bakery,4
CUST04390,Delhi,25-34,Male,Premium,79,40492.36,512.56,Frozen Food,10
CUST04391,Bangalore,45-54,Male,Churned,1,587.1,587.1,Bakery,3
CUST04392,Bangalore,35-44,Male,Regular,6,4341.97,723.66,Fruits & Veg,2
CUST04393,Mumbai,45-54,Male,New,1,467.01,467.01,Bakery,8
CUST04394,Hyderabad,18-24,Male,Regular,12,10076.49,839.71,Cleaning,6
CUST04395,Delhi,18-24,Female,New,2,1512.97,756.49,Fruits & Veg,2
CUST04396,Delhi,45-54,Male,New,3,2049.62,683.21,Beverages,3
CUST04397,Pune,25-34,Female,Regular,20,15865.44,793.27,Meat & Seafood,5
CUST04398,Delhi,18-24,Male,Regular,7,2267.67,323.95,Beverages,8
CUST04399,Ahmedabad,25-34,Male,New,3,1166.75,388.92,Baby Care,7
CUST04400,Bangalore,35-44,Male,New,3,664.17,221.39,Fruits & Veg,2
CUST04401,Hyderabad,18-24,Female,Regular,5,1634.13,326.83,Dairy & Breakfast,1
CUST04402,Mumbai,25-34,Female,New,1,784.59,784.59,Snacks & Munchies,1
CUST04403,Delhi,25-34,Female,Regular,11,4265.53,387.78,Bakery,4
CUST04404,Mumbai,35-44,Male,Regular,5,1483.07,296.61,Frozen Food,4
CUST04405,Mumbai,45-54,Female,Premium,40,22419.14,560.48,Beverages,8
CUST04406,Delhi,45-54,Male,Regular,12,9263.17,771.93,Personal Care,6
CUST04407,Ahmedabad,18-24,Female,Premium,76,25862.54,340.3,Snacks & Munchies,7
CUST04408,Kolkata,18-24,Female,Regular,19,4227.17,222.48,Beverages,10
CUST04409,Bangalore,55+,Male,New,3,707.65,235.88,Bakery,5
CUST04410,Mumbai,35-44,Male,Regular,8,7126.08,890.76,Snacks & Munchies,7
CUST04411,Jaipur,25-34,Female,Regular,15,11204.95,747.0,Fruits & Veg,7
CUST04412,Delhi,35-44,Female,Regular,7,4110.33,587.19,Beverages,7
CUST04413,Chennai,55+,Male,Regular,14,8852.23,632.3,Fruits & Veg,9
CUST04414,Bangalore,25-34,Male,Regular,20,12465.39,623.27,Fruits & Veg,9
CUST04415,Bangalore,25-34,Female,Premium,74,24277.65,328.08,Fruits & Veg,3
CUST04416,Delhi,25-34,Male,Regular,16,12221.24,763.83,Dairy & Breakfast,10
CUST04417,Delhi,25-34,Male,New,2,1302.09,651.04,Bakery,8
CUST04418,Delhi,45-54,Female,Premium,48,30301.57,631.28,Bakery,1
CUST04419,Chennai,35-44,Female,New,3,1042.4,347.47,Personal Care,10
CUST04420,Chennai,25-34,Male,Premium,35,20164.85,576.14,Dairy & Breakfast,1
CUST04421,Bangalore,18-24,Male,Regular,8,6827.66,853.46,Frozen Food,8
CUST04422,Hyderabad,55+,Male,Regular,10,2263.27,226.33,Personal Care,5
CUST04423,Delhi,25-34,Female,Regular,8,3603.06,450.38,Personal Care,8
CUST04424,Delhi,25-34,Female,New,3,1643.29,547.76,Personal Care,4
CUST04425,Kolkata,18-24,Male,Regular,20,14096.78,704.84,Dairy & Breakfast,3
CUST04426,Bangalore,35-44,Female,Premium,62,31462.75,507.46,Bakery,5
CUST04427,Mumbai,35-44,Female,Regular,4,3333.23,833.31,Personal Care,2
CUST04428,Lucknow,25-34,Female,Regular,12,7815.58,651.3,Fruits & Veg,1
CUST04429,Hyderabad,25-34,Female,Churned,2,916.17,458.08,Fruits & Veg,4
CUST04430,Bangalore,35-44,Male,Premium,22,16985.95,772.09,Snacks & Munchies,9
CUST04431,Bangalore,35-44,Female,Regular,14,7986.31,570.45,Snacks & Munchies,1
CUST04432,Pune,18-24,Female,Churned,5,3468.94,693.79,Cleaning,7
CUST04433,Mumbai,25-34,Male,Regular,19,12610.46,663.71,Bakery,9
CUST04434,Delhi,35-44,Male,Regular,10,4093.63,409.36,Cleaning,3
CUST04435,Delhi,35-44,Male,New,2,948.67,474.33,Fruits & Veg,5
CUST04436,Lucknow,25-34,Female,Regular,20,5831.52,291.58,Fruits & Veg,3
CUST04437,Delhi,35-44,Male,Premium,60,14336.75,238.95,Bakery,3
CUST04438,Mumbai,35-44,Female,Regular,10,8613.32,861.33,Meat & Seafood,5
CUST04439,Mumbai,25-34,Male,Regular,5,1349.72,269.94,Dairy & Breakfast,2
CUST04440,Chennai,25-34,Male,Regular,12,6739.92,561.66,Snacks & Munchies,7
CUST04441,Delhi,25-34,Female,Regular,5,4302.52,860.5,Bakery,8
CUST04442,Delhi,35-44,Female,Regular,15,7533.18,502.21,Beverages,4
CUST04443,Delhi,25-34,Female,Regular,12,4740.59,395.05,Bakery,2
CUST04444,Pune,35-44,Female,Regular,9,7464.57,829.4,Bakery,1
CUST04445,Hyderabad,25-34,Male,Regular,5,4407.04,881.41,Frozen Food,7
CUST04446,Kolkata,55+,Male,New,3,1791.26,597.09,Snacks & Munchies,1
CUST04447,Pune,25-34,Female,Regular,6,2306.11,384.35,Meat & Seafood,3
CUST04448,Bangalore,18-24,Female,New,3,1145.23,381.74,Dairy & Breakfast,10
CUST04449,Bangalore,45-54,Female,Regular,6,1479.82,246.64,Baby Care,7
CUST04450,Hyderabad,45-54,Male,New,1,562.22,562.22,Meat & Seafood,10
CUST04451,Pune,55+,Female,Regular,15,4700.77,313.38,Cleaning,1
CUST04452,Bangalore,25-34,Female,Regular,10,5805.8,580.58,Dairy & Breakfast,10
CUST04453,Mumbai,55+,Male,Regular,11,3074.45,279.5,Personal Care,1
CUST04454,Mumbai,25-34,Male,New,3,1893.14,631.05,Bakery,8
CUST04455,Kolkata,25-34,Male,Regular,19,5413.86,284.94,Snacks & Munchies,9
CUST04456,Jaipur,25-34,Male,Regular,6,1350.04,225.01,Snacks & Munchies,3
CUST04457,Chennai,35-44,Female,Regular,5,1711.64,342.33,Snacks & Munchies,10
CUST04458,Mumbai,45-54,Male,Regular,7,5625.97,803.71,Fruits & Veg,8
CUST04459,Delhi,35-44,Female,New,1,330.57,330.57,Meat & Seafood,3
CUST04460,Mumbai,18-24,Male,Regular,11,9618.15,874.38,Cleaning,9
CUST04461,Mumbai,35-44,Male,Regular,5,1611.31,322.26,Cleaning,4
CUST04462,Kolkata,55+,Female,Regular,15,11751.28,783.42,Personal Care,8
CUST04463,Bangalore,25-34,Female,Premium,66,45033.24,682.32,Fruits & Veg,8
CUST04464,Hyderabad,55+,Male,Regular,18,12293.13,682.95,Beverages,3
CUST04465,Delhi,25-34,Female,Regular,15,7265.41,484.36,Cleaning,5
CUST04466,Mumbai,25-34,Male,Premium,48,17404.2,362.59,Meat & Seafood,4
CUST04467,Bangalore,25-34,Female,Regular,10,5548.49,554.85,Bakery,7
CUST04468,Mumbai,35-44,Male,Regular,19,8908.93,468.89,Fruits & Veg,1
CUST04469,Ahmedabad,18-24,Male,Premium,80,29770.96,372.14,Bakery,9
CUST04470,Jaipur,25-34,Male,New,3,2663.66,887.89,Meat & Seafood,9
CUST04471,Mumbai,18-24,Female,Churned,1,237.29,237.29,Baby Care,4
CUST04472,Mumbai,35-44,Male,Regular,20,17049.17,852.46,Baby Care,1
CUST04473,Mumbai,45-54,Male,New,2,1084.72,542.36,Snacks & Munchies,4
CUST04474,Hyderabad,25-34,Female,Regular,8,3018.99,377.37,Personal Care,7
CUST04475,Hyderabad,35-44,Female,New,1,820.11,820.11,Beverages,6
CUST04476,Hyderabad,35-44,Female,Regular,11,2841.6,258.33,Meat & Seafood,3
CUST04477,Hyderabad,25-34,Female,New,2,762.99,381.5,Fruits & Veg,8
CUST04478,Delhi,35-44,Male,Regular,6,3262.38,543.73,Beverages,7
CUST04479,Bangalore,25-34,Female,Regular,19,7943.96,418.1,Fruits & Veg,1
CUST04480,Mumbai,18-24,Female,Regular,12,6782.37,565.2,Personal Care,4
CUST04481,Bangalore,45-54,Male,New,2,1691.57,845.78,Beverages,4
CUST04482,Delhi,18-24,Female,Regular,11,4920.25,447.3,Dairy & Breakfast,1
CUST04483,Delhi,25-34,Female,Regular,10,8458.22,845.82,Frozen Food,10
CUST04484,Delhi,18-24,Female,Premium,42,36372.63,866.01,Cleaning,5
CUST04485,Hyderabad,18-24,Male,New,1,377.49,377.49,Frozen Food,6
CUST04486,Hyderabad,55+,Female,New,2,1385.61,692.8,Meat & Seafood,8
CUST04487,Delhi,35-44,Female,Premium,29,17417.46,600.6,Baby Care,5
CUST04488,Ahmedabad,25-34,Male,Churned,2,1341.45,670.73,Baby Care,6
CUST04489,Delhi,35-44,Male,Regular,20,14742.19,737.11,Bakery,9
CUST04490,Chennai,25-34,Female,Churned,5,2395.53,479.11,Fruits & Veg,2
CUST04491,Mumbai,25-34,Female,Churned,1,623.73,623.73,Bakery,9
CUST04492,Delhi,25-34,Male,Regular,8,6287.65,785.96,Beverages,5
CUST04493,Bangalore,18-24,Female,Regular,11,9334.38,848.58,Bakery,10
CUST04494,Lucknow,35-44,Female,Regular,5,2512.4,502.48,Beverages,6
CUST04495,Pune,45-54,Female,Regular,11,2202.8,200.25,Frozen Food,8
CUST04496,Mumbai,25-34,Male,Regular,7,6050.59,864.37,Bakery,1
CUST04497,Chennai,35-44,Male,Premium,61,13297.1,217.99,Dairy & Breakfast,5
CUST04498,Bangalore,35-44,Male,New,3,2343.11,781.04,Frozen Food,6
CUST04499,Delhi,45-54,Male,New,3,2388.19,796.06,Beverages,9
CUST04500,Bangalore,25-34,Female,New,2,1388.04,694.02,Cleaning,7
CUST04501,Bangalore,18-24,Male,New,2,932.42,466.21,Fruits & Veg,8
CUST04502,Chennai,25-34,Male,Premium,26,11043.49,424.75,Snacks & Munchies,4
CUST04503,Pune,35-44,Female,Premium,33,7756.85,235.06,Cleaning,7
CUST04504,Chennai,25-34,Male,New,2,1630.21,815.11,Personal Care,10
CUST04505,Delhi,18-24,Male,New,1,610.56,610.56,Frozen Food,10
CUST04506,Chennai,45-54,Male,Regular,20,9237.95,461.9,Fruits & Veg,7
CUST04507,Lucknow,25-34,Female,Premium,57,47842.17,839.34,Snacks & Munchies,5
CUST04508,Mumbai,25-34,Male,Regular,9,6981.57,775.73,Fruits & Veg,7
CUST04509,Lucknow,25-34,Female,Premium,35,21804.15,622.98,Cleaning,4
CUST04510,Bangalore,25-34,Male,Regular,6,1895.18,315.86,Fruits & Veg,3
CUST04511,Ahmedabad,25-34,Male,Regular,17,7309.71,429.98,Baby Care,8
CUST04512,Bangalore,25-34,Female,Regular,18,13266.86,737.05,Beverages,7
CUST04513,Delhi,35-44,Male,Regular,11,6331.92,575.63,Dairy & Breakfast,1
CUST04514,Mumbai,35-44,Male,New,2,404.65,202.32,Frozen Food,3
CUST04515,Mumbai,25-34,Female,Premium,39,17870.81,458.23,Beverages,6
CUST04516,Hyderabad,25-34,Female,Regular,7,3041.62,434.52,Fruits & Veg,10
CUST04517,Ahmedabad,18-24,Female,Regular,7,3353.61,479.09,Fruits & Veg,1
CUST04518,Hyderabad,25-34,Female,New,1,380.6,380.6,Meat & Seafood,4
CUST04519,Bangalore,35-44,Female,Premium,67,41441.8,618.53,Frozen Food,5
CUST04520,Mumbai,18-24,Male,New,3,1650.52,550.17,Dairy & Breakfast,9
CUST04521,Mumbai,25-34,Male,Premium,75,32399.09,431.99,Personal Care,5
CUST04522,Bangalore,45-54,Male,Regular,12,10648.63,887.39,Cleaning,6
CUST04523,Mumbai,35-44,Female,New,1,262.58,262.58,Fruits & Veg,8
CUST04524,Delhi,25-34,Female,New,1,790.41,790.41,Beverages,5
CUST04525,Jaipur,25-34,Female,New,1,887.22,887.22,Beverages,4
CUST04526,Mumbai,35-44,Male,New,1,642.51,642.51,Frozen Food,9
CUST04527,Bangalore,25-34,Male,Regular,13,7014.81,539.6,Snacks & Munchies,5
CUST04528,Delhi,18-24,Female,Churned,5,3445.05,689.01,Beverages,8
CUST04529,Mumbai,25-34,Female,Regular,19,13763.93,724.42,Cleaning,9
CUST04530,Bangalore,35-44,Female,Regular,12,5437.64,453.14,Snacks & Munchies,5
CUST04531,Delhi,35-44,Male,Regular,12,6161.28,513.44,Beverages,5
CUST04532,Delhi,35-44,Male,Regular,20,4369.89,218.49,Personal Care,8
CUST04533,Lucknow,35-44,Female,Regular,20,15970.35,798.52,Dairy & Breakfast,6
CUST04534,Mumbai,35-44,Male,Regular,14,7507.02,536.22,Bakery,1
CUST04535,Delhi,25-34,Female,Regular,13,10099.72,776.9,Snacks & Munchies,8
CUST04536,Bangalore,35-44,Male,Regular,6,4890.77,815.13,Personal Care,1
CUST04537,Delhi,35-44,Male,New,1,530.1,530.1,Meat & Seafood,3
CUST04538,Mumbai,35-44,Male,Regular,17,4153.91,244.35,Fruits & Veg,10
CUST04539,Chennai,25-34,Female,Regular,18,13159.82,731.1,Fruits & Veg,6
CUST04540,Delhi,45-54,Female,Regular,19,10006.69,526.67,Bakery,4
CUST04541,Pune,55+,Male,Regular,11,3516.34,319.67,Cleaning,6
CUST04542,Mumbai,35-44,Male,Regular,15,6449.21,429.95,Fruits & Veg,3
CUST04543,Hyderabad,25-34,Female,New,3,806.17,268.72,Fruits & Veg,5
CUST04544,Lucknow,18-24,Male,New,2,1226.54,613.27,Personal Care,2
CUST04545,Pune,35-44,Male,New,3,2007.14,669.05,Cleaning,4
CUST04546,Pune,25-34,Male,New,1,563.7,563.7,Meat & Seafood,7
CUST04547,Delhi,35-44,Female,Regular,7,3156.62,450.95,Snacks & Munchies,7
CUST04548,Delhi,35-44,Female,Regular,5,2368.7,473.74,Beverages,7
CUST04549,Bangalore,25-34,Male,Regular,7,2418.31,345.47,Dairy & Breakfast,8
CUST04550,Hyderabad,45-54,Female,Regular,5,1847.18,369.44,Beverages,6
CUST04551,Hyderabad,35-44,Male,Regular,19,14036.29,738.75,Cleaning,2
CUST04552,Mumbai,25-34,Female,Premium,52,25207.94,484.77,Dairy & Breakfast,10
CUST04553,Mumbai,35-44,Male,Regular,19,9053.21,476.48,Snacks & Munchies,2
CUST04554,Bangalore,45-54,Female,Churned,3,1028.77,342.92,Fruits & Veg,2
CUST04555,Hyderabad,35-44,Female,Regular,18,6052.0,336.22,Baby Care,5
CUST04556,Bangalore,18-24,Female,New,3,2292.55,764.18,Dairy & Breakfast,1
CUST04557,Kolkata,35-44,Female,Premium,73,19177.05,262.7,Beverages,6
CUST04558,Delhi,25-34,Female,Regular,19,10942.12,575.9,Bakery,8
CUST04559,Mumbai,25-34,Male,New,1,866.12,866.12,Baby Care,10
CUST04560,Delhi,55+,Male,New,1,703.87,703.87,Snacks & Munchies,1
CUST04561,Pune,35-44,Male,Regular,15,3891.56,259.44,Fruits & Veg,10
CUST04562,Mumbai,45-54,Male,Premium,26,17999.37,692.28,Cleaning,1
CUST04563,Jaipur,25-34,Female,Premium,45,15211.63,338.04,Cleaning,8
CUST04564,Mumbai,25-34,Male,Churned,3,622.2,207.4,Personal Care,9
CUST04565,Delhi,18-24,Male,Churned,4,1605.36,401.34,Meat & Seafood,7
CUST04566,Hyderabad,18-24,Male,Churned,3,2252.35,750.78,Bakery,10
CUST04567,Bangalore,25-34,Male,New,2,776.04,388.02,Baby Care,3
CUST04568,Pune,35-44,Female,Regular,14,6335.96,452.57,Cleaning,1
CUST04569,Kolkata,55+,Female,Regular,8,5266.39,658.3,Cleaning,9
CUST04570,Bangalore,25-34,Female,New,1,554.19,554.19,Personal Care,7
CUST04571,Chennai,45-54,Male,New,1,374.55,374.55,Snacks & Munchies,1
CUST04572,Chennai,18-24,Male,Regular,20,4536.32,226.82,Meat & Seafood,8
CUST04573,Chennai,18-24,Male,Regular,6,5170.41,861.74,Cleaning,10
CUST04574,Hyderabad,35-44,Male,New,3,2684.2,894.73,Baby Care,9
CUST04575,Pune,25-34,Female,Regular,9,6178.35,686.48,Cleaning,3
CUST04576,Bangalore,35-44,Female,Premium,61,47199.43,773.76,Frozen Food,8
CUST04577,Delhi,35-44,Male,New,3,1585.75,528.58,Personal Care,2
CUST04578,Lucknow,25-34,Male,Premium,79,31494.48,398.66,Baby Care,8
CUST04579,Hyderabad,35-44,Female,Regular,15,8838.44,589.23,Bakery,6
CUST04580,Hyderabad,35-44,Male,New,3,2330.5,776.83,Baby Care,4
CUST04581,Kolkata,25-34,Female,Regular,9,3931.81,436.87,Cleaning,3
CUST04582,Chennai,35-44,Male,Regular,20,12530.02,626.5,Meat & Seafood,10
CUST04583,Chennai,18-24,Female,Regular,19,6474.56,340.77,Beverages,3
CUST04584,Bangalore,25-34,Male,New,3,952.61,317.54,Personal Care,10
CUST04585,Kolkata,35-44,Female,New,2,1289.57,644.78,Baby Care,8
CUST04586,Chennai,35-44,Male,New,3,845.57,281.86,Beverages,8
CUST04587,Delhi,18-24,Female,Regular,10,6790.19,679.02,Fruits & Veg,9
CUST04588,Pune,25-34,Male,Premium,80,34258.16,428.23,Beverages,4
CUST04589,Mumbai,18-24,Male,Regular,5,1234.49,246.9,Cleaning,1
CUST04590,Mumbai,25-34,Female,Premium,41,9935.99,242.34,Fruits & Veg,5
CUST04591,Pune,35-44,Female,New,2,1606.53,803.26,Frozen Food,4
CUST04592,Delhi,35-44,Female,Churned,5,1721.69,344.34,Frozen Food,10
CUST04593,Hyderabad,25-34,Female,Regular,9,6602.95,733.66,Snacks & Munchies,10
CUST04594,Chennai,25-34,Male,Regular,11,2264.71,205.88,Fruits & Veg,6
CUST04595,Bangalore,25-34,Female,Premium,70,25320.19,361.72,Frozen Food,5
CUST04596,Mumbai,25-34,Male,Regular,4,1152.68,288.17,Frozen Food,5
CUST04597,Delhi,35-44,Male,New,2,1142.98,571.49,Meat & Seafood,5
CUST04598,Hyderabad,35-44,Female,Regular,16,6188.18,386.76,Dairy & Breakfast,9
CUST04599,Jaipur,18-24,Female,New,3,2126.92,708.97,Meat & Seafood,6
CUST04600,Mumbai,25-34,Male,New,1,871.59,871.59,Personal Care,6
CUST04601,Bangalore,25-34,Male,New,2,1153.13,576.57,Beverages,1
CUST04602,Bangalore,35-44,Female,Premium,31,14452.75,466.22,Cleaning,3
CUST04603,Mumbai,25-34,Male,New,1,265.29,265.29,Dairy & Breakfast,5
CUST04604,Jaipur,18-24,Male,New,1,843.68,843.68,Beverages,10
CUST04605,Mumbai,18-24,Male,Premium,31,23293.74,751.41,Snacks & Munchies,7
CUST04606,Delhi,18-24,Male,Premium,32,8694.81,271.71,Snacks & Munchies,9
CUST04607,Bangalore,18-24,Female,Regular,18,9309.47,517.19,Dairy & Breakfast,2
CUST04608,Bangalore,25-34,Female,Regular,17,9998.21,588.13,Beverages,10
CUST04609,Delhi,35-44,Female,Regular,19,9039.69,475.77,Personal Care,3
CUST04610,Delhi,35-44,Male,Premium,42,17091.66,406.94,Snacks & Munchies,1
CUST04611,Jaipur,55+,Male,New,2,1587.0,793.5,Meat & Seafood,4
CUST04612,Mumbai,25-34,Female,Regular,16,13009.79,813.11,Baby Care,10
CUST04613,Hyderabad,45-54,Female,Churned,5,1184.26,236.85,Fruits & Veg,2
CUST04614,Delhi,45-54,Male,Premium,65,56527.84,869.66,Dairy & Breakfast,4
CUST04615,Ahmedabad,25-34,Female,New,2,1764.23,882.12,Personal Care,3
CUST04616,Bangalore,35-44,Male,New,2,720.66,360.33,Fruits & Veg,3
CUST04617,Mumbai,25-34,Male,Churned,4,2042.56,510.64,Fruits & Veg,9
CUST04618,Hyderabad,55+,Male,New,3,2567.53,855.84,Baby Care,9
CUST04619,Hyderabad,35-44,Female,Regular,15,5076.08,338.41,Beverages,6
CUST04620,Bangalore,35-44,Female,New,3,683.44,227.81,Frozen Food,10
CUST04621,Bangalore,45-54,Female,New,2,1442.89,721.45,Beverages,3
CUST04622,Bangalore,25-34,Male,Regular,15,13148.46,876.56,Frozen Food,6
CUST04623,Delhi,25-34,Female,Regular,6,5262.84,877.14,Personal Care,7
CUST04624,Pune,25-34,Female,Regular,16,11731.38,733.21,Baby Care,5
CUST04625,Bangalore,25-34,Female,New,2,823.19,411.6,Baby Care,3
CUST04626,Bangalore,18-24,Male,New,1,351.53,351.53,Bakery,7
CUST04627,Chennai,25-34,Female,Regular,12,9020.52,751.71,Fruits & Veg,3
CUST04628,Delhi,45-54,Female,Premium,41,24726.84,603.09,Bakery,6
CUST04629,Delhi,25-34,Male,Regular,7,1831.41,261.63,Dairy & Breakfast,6
